title,author,genre_1,genre_2,brank,rate,count
성녀의 구제,히가시노 게이고,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",706,9.22,119.0
4월의 어느 맑은 아침에 100퍼센트의 여자를 만나는 것에 대하여,무라카미 하루키,"소설, ","일본소설, 일본소설일반, ",707,8.81,43.0
아우라,카를로스 푸엔테스,"소설, 소설, 소설, ","기타나라소설, 중남미소설, 고전소설/문학선, 고전소설/문학선일반, 세계문학전집, 민음사 세계문학전집, ",708,9.68,28.0
톰 소여의 모험,마크 트웨인,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",709,9.6,53.0
카라마조프가의 형제들 2,표도르 도스토옙스키,"소설, 소설, 소설, ","러시아소설, 고전소설/문학선, 고전소설/문학선, 러시아고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",710,9.41,19.0
보이지 않는 도시들,이탈로 칼비노,"소설, 소설, 소설, ","그외유럽소설, 이탈리아소설, 고전소설/문학선, 고전소설/문학선일반, 세계문학전집, 민음사 세계문학전집, ",711,9.45,53.0
검찰관,니꼴라이 고골,"소설, 소설, 소설, ","러시아소설, 고전소설/문학선, 고전소설/문학선, 러시아고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",712,9.75,12.0
빨치산의 딸 1,정지아,"소설, ","한국소설, 한국소설일반, ",713,9.5,23.0
크눌프,헤르만 헤세,"소설, 소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",714,9.46,112.0
백년의 고독 1,가브리엘 가르시아 마르케스,"소설, 소설, 소설, ","기타나라소설, 중남미소설, 고전소설/문학선, 고전소설/문학선일반, 세계문학전집, 민음사 세계문학전집, ",715,9.6,132.0
나의 미카엘,아모스 오즈,"소설, 소설, 소설, ","기타나라소설, 기타나라소설, 고전소설/문학선, 고전소설/문학선일반, 세계문학전집, 민음사 세계문학전집, ",716,9.7,26.0
호밀밭의 파수꾼,제롬 데이비드 샐린저,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",101,9.47,610.0
생의 한가운데,루이제 린저,"소설, 소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, 세계문학전집, 문예 세계문학선, ",718,9.48,67.0
딱 1인분만 할게요,이서기,"소설, ","한국소설, 한국소설일반, ",719,10.0,11.0
이수라 2,케이소,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",720,0.0,
하객 명단,루시 폴리,"소설, ","영미소설, 영미소설일반, ",721,0.0,
삼국평화고등학교 테러 사건,서귤,"소설, 소설, ","한국소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",722,10.0,1.0
문 너머의 세계들,섀넌 맥과이어,"소설, ","영미소설, 영미소설일반, ",723,0.0,
눈사자와 여름,하지은,"소설, ","한국소설, 한국소설일반, ",724,0.0,
오만한 자들의 황야,하지은,"소설, 소설, ","한국소설, 판타지소설, 장르소설, 판타지소설, ",725,0.0,
꽃길 상점가의 기적,쇼지 유키야,"소설, ","일본소설, 일본소설일반, ",726,10.0,5.0
토끼 귀 살인사건,안티 투오마이넨,"소설, ","북유럽소설, 북유럽소설일반, ",727,10.0,4.0
극동의 여자 친구들,박솔뫼,"소설, ","한국소설, 한국소설일반, ",728,10.0,1.0
베르타 이슬라,하비에르 마리아스,"소설, ","그외유럽소설, 스페인소설, ",729,10.0,7.0
안진: 세 번의 봄,강화길,"소설, ","한국소설, 한국소설일반, ",730,0.0,
조선연애실록 1,로즈빈,"소설, 소설, ","한국소설, 로맨스소설, 장르소설, 로맨스소설, ",731,0.0,
디 에센셜: 한강(무선 보급판),한강,"소설, ","한국소설, 한국소설일반, ",732,10.0,2.0
3인의 명탐정,레오 브루스,"소설, 소설, ","영미소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",733,10.0,6.0
매트릭스,로런 그로프,"소설, ","영미소설, 영미소설일반, ",734,9.17,2.0
늙지 않기에 힘든 우리,김시화,"소설, ","한국소설, 한국소설일반, ",736,10.0,1.0
초초난난,오가와 이토,"소설, 소설, ","일본소설, 로맨스소설, 장르소설, 로맨스소설, ",737,9.44,14.0
셰익스피어 4대 비극,윌리엄 셰익스피어,"소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, ",738,0.0,
셰익스피어 5대 희극 세트,윌리엄 셰익스피어,"소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, ",739,10.0,1.0
미국을 노린 음모,필립 로스,"소설, ","영미소설, 영미소설일반, ",740,9.58,7.0
목욕탕,다와다 요코,"소설, 소설, ","일본소설, 일본소설일반, 독일소설, 독일소설일반, ",741,0.0,
마녀의 여행 14,시라이시 죠우기,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",742,10.0,9.0
수레바퀴 아래서(초판본)(리커버 한정판),헤르만 헤세,"소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, ",743,10.0,2.0
러브 알러지,박한솔,"소설, 소설, ","한국소설, 로맨스소설, 장르소설, 로맨스소설, ",744,9.48,27.0
별일은 없고요?,이주란,"소설, ","한국소설, 한국소설일반, ",745,9.81,12.0
북과 남,엘리자베스 개스켈,"소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, ",746,10.0,2.0
무궁화꽃이 피었습니다 2,김진명,"소설, 소설, ","한국소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",747,0.0,
무궁화꽃이 피었습니다 1,김진명,"소설, 소설, ","한국소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",748,10.0,6.0
밤하늘에 별을 뿌리다,구보 미스미,"소설, ","일본소설, 일본소설일반, ",749,10.0,12.0
김약국의 딸들,박경리,"소설, ","한국소설, 한국소설일반, ",750,5.0,1.0
망각하는 자에게 축복을,민지형,"소설, ","한국소설, 한국소설일반, ",601,0.0,
우리 슬픔의 거울,피에르 르메트르,"소설, ","프랑스소설, 프랑스소설일반, ",602,10.0,29.0
패스토럴리아,조지 손더스,"소설, ","영미소설, 영미소설일반, ",603,10.0,4.0
이방인(1944년 오리지널 초판본 표지디자인)(문고판),알베르 카뮈,"소설, 소설, ","프랑스소설, 고전소설/문학선, 고전소설/문학선, 프랑스고전소설/문학선, ",604,9.17,4.0
키다리 아저씨(1912년 오리지널 초판본 표지디자인)(문고판),진 웹스터,"소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, ",605,8.75,2.0
싯다르타(1922년 오리지널 초판본 표지디자인)(문고판),헤르만 헤세,"소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, ",606,10.0,7.0
두고 온 여름,성해나,"소설, ","한국소설, 한국소설일반, ",607,9.44,6.0
인생 박물관,김동식,"소설, ","한국소설, 한국소설일반, ",608,9.72,10.0
변신: 1916년 오리지널 초판본 표지디자인,프란츠 카프카,"소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, ",130,10.0,1.0
"내일을 준 너에게, 마지막 러브레터를",고자쿠라 스즈,"소설, ","일본소설, 일본소설일반, ",610,10.0,36.0
십이국기 9: 백은의 언덕 검은 달 4,오노 후유미,"소설, 소설, ","일본소설, 판타지소설, 장르소설, 판타지소설, ",611,9.56,31.0
수확자 시리즈 세트,닐 셔스터먼,"소설, 소설, ","영미소설, SF/과학소설, 장르소설, SF/과학소설, ",612,10.0,7.0
내게 남은 사랑을 드릴게요,이유리 외,"소설, ","한국소설, 한국소설일반, ",613,9.31,27.0
최후의 경전,김진명,"소설, ","한국소설, 한국소설일반, ",614,10.0,5.0
전지적 독자 시점 PART 2&3: 굿즈키트 세트,싱숑,"소설, 소설, ","한국소설, 판타지소설, 장르소설, 판타지소설, ",615,9.83,57.0
터무니없는 스킬로 이세계 방랑 밥 9,에구치 렌,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",616,10.0,13.0
디 에센셜: 헤르만 헤세,헤르만 헤세,"소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, ",617,9.9,18.0
데뷔 못 하면 죽는 병 걸림 1부 1,백덕수,"소설, 소설, ","한국소설, 판타지소설, 장르소설, 판타지소설, ",618,10.0,7.0
데뷔 못 하면 죽는 병 걸림 1부 2,백덕수,"소설, 소설, ","한국소설, 판타지소설, 장르소설, 판타지소설, ",619,10.0,8.0
백만장자를 위한 공짜 음식 1,이민진,"소설, ","영미소설, 영미소설일반, ",620,9.49,153.0
백만장자를 위한 공짜 음식 2,이민진,"소설, ","영미소설, 영미소설일반, ",621,9.39,47.0
잃어버린 시간을 찾아서 7~13 세트,마르셀 프루스트,"소설, ","프랑스소설, 프랑스소설일반, ",622,10.0,7.0
제르미날 1,에밀 졸라,"소설, 소설, 소설, ","프랑스소설, 고전소설/문학선, 고전소설/문학선, 프랑스고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",623,10.0,8.0
우중괴담,미쓰다 신조,"소설, 소설, ","일본소설, 공포/호러소설, 장르소설, 공포/호러소설, ",624,9.9,33.0
외사랑,히가시노 게이고,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",625,9.68,125.0
오늘을 잡아라,솔 벨로,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 문학동네 세계문학전집, ",626,10.0,7.0
오늘도 고바야시 서점에 갑니다,가와카미 데쓰야,"소설, ","일본소설, 일본소설일반, ",627,9.85,106.0
기묘한 괴담하우스,사와무라 이치,"소설, 소설, ","일본소설, 공포/호러소설, 장르소설, 공포/호러소설, ",628,9.64,8.0
연을 쫓는 아이,할레드 호세이니,"소설, ","영미소설, 영미소설일반, ",629,10.0,19.0
영원한 우정으로 2,넬레 노이하우스,"소설, 소설, ","독일소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",630,9.74,23.0
튜브,손원평,"소설, ","한국소설, 한국소설일반, ",631,9.5,192.0
가장 나쁜 일,김보현,"소설, 소설, ","한국소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",632,9.61,30.0
링컨 하이웨이,에이모 토울스,"소설, ","영미소설, 영미소설일반, ",633,9.65,66.0
유리탑의 살인,치넨 미키토,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",634,9.67,65.0
베러티,콜린 후버,"소설, 소설, ","영미소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",635,9.81,74.0
"옷소매 붉은 끝동 1, 2 세트",강미강,"소설, 소설, ","한국소설, 로맨스소설, 장르소설, 로맨스소설, ",636,9.67,14.0
행성 1,베르나르 베르베르,"소설, 소설, ","프랑스소설, SF/과학소설, 장르소설, SF/과학소설, ",637,9.58,214.0
애쓰지 않아도,최은영,"소설, ","한국소설, 한국소설일반, ",638,9.48,155.0
공허한 십자가,히가시노 게이고,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",639,9.46,26.0
여덟 건의 완벽한 살인,피터 스완슨,"소설, 소설, ","영미소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",640,9.75,78.0
마음에 없는 소리,김지연,"소설, ","한국소설, 한국소설일반, ",641,9.58,40.0
다섯 번째 감각,김보영,"소설, 소설, ","한국소설, SF/과학소설, 장르소설, SF/과학소설, ",642,9.44,28.0
전지적 독자 시점 PART 1: 2,싱숑,"소설, 소설, 소설, 소설, ","한국소설, 판타지소설, 한국소설, 웹소설, 장르소설, 판타지소설, 장르소설, 웹소설, ",643,9.85,39.0
전지적 독자 시점 PART 1: 3,싱숑,"소설, 소설, 소설, 소설, ","한국소설, 판타지소설, 한국소설, 웹소설, 장르소설, 판타지소설, 장르소설, 웹소설, ",644,9.76,36.0
나인,천선란,"소설, ","한국소설, 한국소설일반, ",645,9.77,193.0
행성어 서점,김초엽,"소설, ","한국소설, 한국소설일반, ",646,9.61,98.0
불안한 사람들,프레드릭 배크만,"소설, ","북유럽소설, 북유럽소설일반, ",647,9.67,497.0
곰탕 2: 열두 명이 사라진 밤,김영탁,"소설, 소설, ","한국소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",648,9.83,26.0
자본주의의 적,정지아,"소설, ","한국소설, 한국소설일반, ",649,10.0,27.0
나를 보내지 마,가즈오 이시구로,"소설, ","영미소설, 영미소설일반, ",650,10.0,41.0
야간비행,앙투안 드 생텍쥐페리,"소설, 소설, 소설, ","프랑스소설, 고전소설/문학선, 고전소설/문학선, 프랑스고전소설/문학선, 세계문학전집, 문학동네 세계문학전집, ",551,9.35,77.0
츠바키 문구점,오가와 이토,"소설, ","일본소설, 일본소설일반, ",552,9.56,218.0
그녀가 공작저로 가야 했던 사정 1,밀차,"소설, 소설, ","한국소설, 라이트노벨, 라이트노벨, 한국라이트노벨, ",553,9.6,41.0
1Q84 문고판 세트,무라카미 하루키,"소설, ","일본소설, 일본소설일반, ",554,9.84,48.0
댓글부대,장강명,"소설, ","한국소설, 한국소설일반, ",555,9.35,88.0
냉정과 열정 사이(Blu),츠지 히토나리,"소설, ","일본소설, 일본소설일반, ",556,9.51,53.0
매스커레이드 이브,히가시노 게이고,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",557,9.61,154.0
돈키호테 2,미겔 데 세르반테스 사아베드라,"소설, 소설, ","그외유럽소설, 스페인소설, 고전소설/문학선, 고전소설/문학선일반, ",351,9.72,121.0
성,프란츠 카프카,"소설, 소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, 세계문학전집, 열린책들 세계문학, ",559,10.0,27.0
지하생활자의 수기,도스토예프스키,"소설, 소설, 소설, ","러시아소설, 고전소설/문학선, 고전소설/문학선, 러시아고전소설/문학선, 세계문학전집, 문예 세계문학선, ",560,9.79,32.0
다빈치 코드 1,댄 브라운,"소설, 소설, 소설, 소설, ","영미소설, 미스터리/스릴러소설, 영미소설, 드라마/영화소설, 장르소설, 미스터리/스릴러소설, 장르소설, 드라마/영화소설, ",561,9.59,44.0
허삼관 매혈기,위화,"소설, 소설, 소설, 소설, ","중국소설, 고전소설/문학선, 중국소설, 드라마/영화소설, 고전소설/문학선, 중국고전소설/문학선, 장르소설, 드라마/영화소설, ",562,9.27,151.0
에드거 앨런 포 단편선,에드거 앨런 포,"소설, 소설, 소설, ","영미소설, 공포/호러소설, 세계문학전집, 민음사 세계문학전집, 장르소설, 공포/호러소설, ",563,9.38,61.0
시련,아서 밀러,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",564,9.5,18.0
모방범 2,미야베 미유키,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",565,9.66,53.0
모방범 1,미야베 미유키,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",566,9.68,100.0
유리알 유희 2,헤르만 헤세,"소설, 소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",567,9.77,45.0
퇴마록 국내편 1,이우혁,"소설, 소설, 소설, 소설, ","한국소설, 판타지소설, 한국소설, 공포/호러소설, 장르소설, 판타지소설, 장르소설, 공포/호러소설, ",568,9.72,61.0
베니스의 상인,윌리엄 셰익스피어,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",569,9.7,53.0
빅 픽처,더글라스 케네디,"소설, ","영미소설, 영미소설일반, ",570,9.08,412.0
개인적인 체험,오에 겐자부로,"소설, 소설, 소설, ","일본소설, 고전소설/문학선, 고전소설/문학선, 일본고전소설/문학선, 세계문학전집, 을유 세계문학전집, ",571,9.74,31.0
면도날,서머싯 몸,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",572,9.69,162.0
구운몽,김만중,"소설, 소설, 소설, ","한국소설, 고전소설/문학선, 고전소설/문학선, 한국고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",573,9.48,70.0
엄마를 부탁해,신경숙,"소설, ","한국소설, 한국소설일반, ",574,9.24,547.0
새들은 페루에 가서 죽다,로맹 가리,"소설, ","프랑스소설, 프랑스소설일반, ",576,9.23,49.0
연인,마르그리트 뒤라스,"소설, 소설, 소설, ","프랑스소설, 고전소설/문학선, 고전소설/문학선, 프랑스고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",577,9.21,138.0
오셀로,윌리엄 셰익스피어,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",578,9.08,58.0
백년의 고독 2,가브리엘 가르시아 마르케스,"소설, 소설, 소설, ","기타나라소설, 중남미소설, 고전소설/문학선, 고전소설/문학선일반, 세계문학전집, 민음사 세계문학전집, ",579,9.64,89.0
멋진 신세계,올더스 헉슬리,"소설, 소설, 소설, ","영미소설, 영미소설일반, 영미소설, SF/과학소설, 장르소설, SF/과학소설, ",50,9.57,721.0
용왕이 하는 일! 16,시라토리 시로,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",581,0.0,
푸른 살,이태제,"소설, 소설, 교보오리지널, ","한국소설, SF/과학소설, 장르소설, SF/과학소설, 스토리공모전, 수상작 소설, ",582,10.0,2.0
거의 평범한 가족,마티아스 에드바르드손,"소설, 소설, ","그외유럽소설, 그외유럽소설, 장르소설, 미스터리/스릴러소설, ",583,10.0,1.0
난세의 영웅 3: 대망,이원호,"소설, ","한국소설, 한국소설일반, ",584,0.0,
포션빨로 연명합니다! 7,FUNA,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",585,0.0,
뛰어내리려는 여고생을 구해주면 어떻게 될까? 2,키시마 키라쿠,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",586,10.0,2.0
누가 제발 이 버스 좀 멈춰주세요,지난,"소설, ","한국소설, 한국소설일반, ",587,0.0,
"평생 일하고 싶지 않은 내가, 같은 반 인기 아이돌의 눈에 들면 3",키시모토 카즈하,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",588,10.0,3.0
전생귀족의 이세계 모험록 5,야슈,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",589,10.0,3.0
종이올빼미,누쿠이 도쿠로,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",590,0.0,
온라인 게임의 신부는 여자아이가 아니라고 생각한 거야? 21,키네코 시바이,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",591,10.0,2.0
전학 간 학교의 청순가련한 미소녀가 옛날에 남자라고 생각해서 같이 놀던 소꿉친구였던 일 4,히바리유,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",592,10.0,7.0
에블린 휴고의 일곱 남편,테일러 젠킨스 레이드,"소설, ","영미소설, 영미소설일반, ",593,10.0,3.0
"카디프, 바이 더 시",조이스 캐럴 오츠,"소설, ","영미소설, 미스터리/스릴러소설, ",594,9.72,15.0
파도가 닿는 미래,서윤빈,"소설, 소설, ","한국소설, SF/과학소설, 장르소설, SF/과학소설, ",595,10.0,4.0
없는 층의 하이쎈스,김멜라,"소설, ","한국소설, 한국소설일반, ",596,10.0,1.0
옆집 천사님 때문에 어느샌가 인간적으로 타락한 사연 7,사에키상,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",598,10.0,29.0
오만과 편견(초판본)(초호화 금장에디션),제인 오스틴,"소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, ",599,0.0,
오만과 편견(초판본),제인 오스틴,"소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, ",600,10.0,4.0
어린왕자(어린 왕자 탄생 80주년 기념판),앙투안 드 생텍쥐페리,"소설, 소설, ","프랑스소설, 고전소설/문학선, 고전소설/문학선, 프랑스고전소설/문학선, ",501,0.0,
공방의 계절,연소민,"소설, ","한국소설, 한국소설일반, ",502,10.0,21.0
터무니없는 스킬로 이세계 방랑 밥 10,에구치 렌,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",503,10.0,5.0
86 에이티식스 8,아사토 아사토,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",504,10.0,27.0
오버로드 16 :하프엘프 신인(하)(노블엔진(Novel Engine)),마루야마 쿠가네,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",505,10.0,6.0
양들의 침묵(리커버 에디션),토머스 해리스,"소설, 소설, ","영미소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",506,9.83,23.0
사라진 소녀들의 숲,허주은,"소설, 소설, 청소년, ","영미소설, 영미소설일반, 영미소설, 청소년소설, 청소년 소설, 영미, ",507,9.78,122.0
어떤 진심(2023 제68회 현대문학상 수상소설집),안보윤 외,"소설, ","한국소설, 한국소설일반, ",508,10.0,8.0
야생의 심장 가까이,클라리스 리스펙토르,"소설, ","기타나라소설, 중남미소설, ",509,9.55,28.0
재벌집 막내아들 4,산경,"소설, 소설, 소설, 소설, 소설, 소설, ","한국소설, 판타지소설, 한국소설, 웹소설, 한국소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 웹소설, 장르소설, 드라마/영화소설, ",510,9.92,49.0
눈먼 자들의 도시(탄생 100주년 기념 스페셜 에디션),주제 사라마구,"소설, 소설, ","그외유럽소설, 그외유럽소설, 장르소설, 드라마/영화소설, ",511,9.28,407.0
나의 라임오렌지나무(40주년 기념 스페셜 에디션),J. M. 바스콘셀로스,"소설, 소설, ","기타나라소설, 중남미소설, 고전소설/문학선, 고전소설/문학선일반, ",512,9.82,74.0
믿음에 대하여,박상영,"소설, ","한국소설, 한국소설일반, ",513,9.85,49.0
하쿠다 사진관,허태연,"소설, ","한국소설, 한국소설일반, ",514,9.47,234.0
유령의 마음으로,임선우,"소설, ","한국소설, 한국소설일반, ",515,9.64,68.0
백광,렌조 미키히코,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",516,9.58,207.0
호수의 일,이현,"소설, ","한국소설, 한국소설일반, ",517,9.84,67.0
센 강의 이름 모를 여인,기욤 뮈소,"소설, 소설, 소설, ","프랑스소설, 프랑스소설일반, 프랑스소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",518,9.03,225.0
장미의 이름은 장미,은희경,"소설, ","한국소설, 한국소설일반, ",519,9.66,82.0
전지적 독자 시점 PART 1: 7,싱숑,"소설, 소설, 소설, 소설, ","한국소설, 판타지소설, 한국소설, 웹소설, 장르소설, 판타지소설, 장르소설, 웹소설, ",520,9.91,32.0
소마(리커버 양장본),채사장,"소설, ","한국소설, 한국소설일반, ",521,9.49,116.0
네가 마지막으로 남긴 노래,이치조 미사키,"소설, ","일본소설, 일본소설일반, ",522,9.8,97.0
1차원이 되고 싶어,박상영,"소설, ","한국소설, 한국소설일반, ",523,9.76,93.0
방황하는 칼날,히가시노 게이고,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",524,9.83,72.0
비밀,히가시노 게이고,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",525,9.63,42.0
반항하는 인간,알베르 카뮈,"소설, 소설, ","프랑스소설, 고전소설/문학선, 고전소설/문학선, 프랑스고전소설/문학선, ",526,9.91,33.0
탄금: 금을 삼키다,장다혜,"소설, 소설, ","한국소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",527,9.67,24.0
어린 왕자,앙투안 드 생택쥐페리,"소설, 소설, ","프랑스소설, 고전소설/문학선, 고전소설/문학선, 프랑스고전소설/문학선, ",64,9.73,760.0
듄 1-6 세트,프랭크 허버트,"소설, 소설, 소설, 소설, ","영미소설, SF/과학소설, 영미소설, 드라마/영화소설, 장르소설, SF/과학소설, 장르소설, 드라마/영화소설, ",529,9.62,75.0
듄 3: 듄의 아이들(CHILDREN OF DUNE),프랭크 허버트,"소설, 소설, ","영미소설, SF/과학소설, 장르소설, SF/과학소설, ",530,10.0,52.0
듄 2: 듄의 메시아(DUNE MESSIAH),프랭크 허버트,"소설, 소설, ","영미소설, SF/과학소설, 장르소설, SF/과학소설, ",531,9.82,75.0
프리즘,손원평,"소설, ","한국소설, 한국소설일반, ",532,8.9,162.0
세계의 끝과 하드보일드 원더랜드 2,무라카미 하루키,"소설, ","일본소설, 일본소설일반, ",533,9.88,22.0
당신을 기다리고 있어,김보영,"소설, 소설, ","한국소설, SF/과학소설, 장르소설, SF/과학소설, ",534,9.81,9.0
밤 끝으로의 여행,루이 훼르디낭 쎌린느,"소설, 소설, ","프랑스소설, 고전소설/문학선, 고전소설/문학선, 프랑스고전소설/문학선, ",535,10.0,3.0
삼국지 원전 세트,나관중,"소설, 소설, 소설, 소설, ","중국소설, 고전소설/문학선, 중국소설, 역사소설, 고전소설/문학선, 중국고전소설/문학선, 장르소설, 역사소설, ",536,9.71,54.0
해리 포터와 혼혈왕자 3(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",537,9.88,68.0
해리 포터와 불의 잔 1(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",449,9.69,106.0
해리 포터와 비밀의 방(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",539,9.87,109.0
해리 포터와 마법사의 돌(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",540,9.91,111.0
해리 포터와 불의 잔 4(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",541,9.96,95.0
이제야 언니에게,최진영,"소설, ","한국소설, 한국소설일반, ",542,9.59,87.0
졸업: 설월화 살인 게임,히가시노 게이고,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",543,9.2,54.0
잔혹동화,지건 외,"소설, ","한국소설, 한국소설일반, ",544,8.43,22.0
달걀과 닭,클라리시 리스펙토르,"소설, ","그외유럽소설, 그외유럽소설, ",545,9.71,25.0
나니아 연대기,C. S. 루이스,"소설, 소설, ","영미소설, 판타지소설, 장르소설, 판타지소설, ",546,9.49,72.0
